initial_capital,profit,validation_profit,validation_stats,test_profit,test_stats,train_mae,train_naive_mae,validation_mae,validation_naive_mae,test_mae,test_naive_mae,num_trades,win_pct,max_dd,sharpe,risk,gaussian_noise_mean,gaussian_noise_stddev
10000,120833.48234710569,70335.19884895181,"{'num_trades': 349, 'win_pct': 61.31805157593123, 'max_dd': 916.6918000000023, 'sharpe': 140.38067264225887, 'risk': 0.036342944366682395}",40815.986919028335,"{'num_trades': 277, 'win_pct': 66.06498194945848, 'max_dd': 896.8909000000024, 'sharpe': 149.9324561817684, 'risk': 0.0422514751261242}",0.004902904763383394,0.005235919919690481,0.004701199683009403,0.00471733668866968,0.004758753157997809,0.004195005024826545,361,69.52908587257618,1056.1179999999836,197.0839159507566,0.041810787889782756,0.0036,0.0036
